cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
7.6920e+00 8.3000e+04 -1.0000e-03 -6.0203e+02 -6.6910e-03 -3.3306e-04 3.9967e-01 1.0000e+00 9.0000e-01 50 593
7.7861e+00 8.4000e+04 -1.0000e-03 -6.0951e+02 -7.4880e-03 -1.0409e-03 3.9966e-01 1.0000e+00 9.0000e-01 50 600
7.8822e+00 8.5000e+04 -1.0000e-03 -6.1311e+02 -3.5910e-03 -1.1077e-03 3.9966e-01 1.0000e+00 9.0000e-01 51 604
8.0001e+00 8.6000e+04 -1.0000e-03 -6.1979e+02 -6.6890e-03 -1.1636e-03 3.9966e-01 1.0000e+00 9.0000e-01 52 611
8.1146e+00 8.7000e+04 -1.0000e-03 -6.2958e+02 -9.7890e-03 -1.3325e-03 3.9965e-01 1.0000e+00 9.0000e-01 52 620
8.2192e+00 8.8000e+04 -1.0000e-03 -6.3837e+02 -8.7900e-03 -1.0652e-03 3.9965e-01 1.0000e+00 9.0000e-01 52 628
8.3122e+00 8.9000e+04 -1.0000e-03 -6.4106e+02 -2.6910e-03 -9.4150e-04 3.9964e-01 1.0000e+00 9.0000e-01 54 632
8.4083e+00 9.0000e+04 -1.0000e-03 -6.5595e+02 -1.4885e-02 1.0797e-03 3.9964e-01 1.0000e+00 1.1632e-07 54 646
8.5200e+00 9.1000e+04 -1.0000e-03 -6.5954e+02 -3.5930e-03 -1.9982e-04 3.9964e-01 1.0000e+00 9.0000e-01 54 649
8.6280e+00 9.2000e+04 -1.0000e-03 -6.7153e+02 -1.1989e-02 -1.6071e-03 3.9963e-01 1.0000e+00 9.0000e-01 54 660
8.7316e+00 9.3000e+04 -1.0000e-03 -6.7922e+02 -7.6900e-03 -6.0988e-02 3.9963e-01 1.0000e+00 9.0000e-01 54 667
8.8474e+00 9.4000e+04 -1.0000e-03 -6.8681e+02 -7.5890e-03 0.0000e+00 3.9962e-01 1.0000e+00 9.0000e-01 54 674
8.9429e+00 9.5000e+04 -1.0000e-03 -6.9550e+02 -8.6890e-03 -1.1685e-03 3.9962e-01 1.0000e+00 9.0000e-01 54 682
9.0399e+00 9.6000e+04 -1.0000e-03 -7.0429e+02 -8.7900e-03 -1.8667e-03 3.9962e-01 1.0000e+00 9.0000e-01 54 690
9.1326e+00 9.7000e+04 -1.0000e-03 -7.0798e+02 -3.6900e-03 -9.3194e-04 3.9961e-01 1.0000e+00 9.0000e-01 56 695
9.2248e+00 9.8000e+04 -1.0000e-03 -7.1467e+02 -6.6890e-03 -1.5746e-03 3.9961e-01 1.0000e+00 9.0000e-01 57 702
9.3177e+00 9.9000e+04 -1.0000e-03 -7.2546e+02 -1.0788e-02 -1.6648e-01 3.9960e-01 1.0000e+00 9.0000e-01 57 712
9.4100e+00 1.0000e+05 -1.0000e-03 -7.3614e+02 -1.0687e-02 -1.0578e-03 3.9960e-01 1.0000e+00 9.0000e-01 57 722
9.5053e+00 1.0100e+05 -1.0000e-03 -7.4293e+02 -6.7900e-03 -2.0811e-03 3.9960e-01 1.0000e+00 9.0000e-01 58 729
9.5972e+00 1.0200e+05 -1.0000e-03 -7.5272e+02 -9.7870e-03 -2.3424e-03 3.9959e-01 1.0000e+00 9.0000e-01 59 739
9.6889e+00 1.0300e+05 -1.0000e-03 -7.6451e+02 -1.1787e-02 -1.6738e-03 3.9959e-01 1.0000e+00 9.0000e-01 59 750
9.7823e+00 1.0400e+05 -1.0000e-03 -7.7320e+02 -8.6890e-03 3.6881e-03 3.9958e-01 1.0000e+00 1.4371e-07 59 758
9.8973e+00 1.0500e+05 -1.0000e-03 -7.7989e+02 -6.6910e-03 -5.0911e-02 3.9958e-01 1.0000e+00 9.0000e-01 59 764
9.9977e+00 1.0600e+05 -1.0000e-03 -7.8758e+02 -7.6900e-03 -4.2555e-04 3.9958e-01 1.0000e+00 9.0000e-01 59 771
1.0091e+01 1.0700e+05 -1.0000e-03 -7.9947e+02 -1.1888e-02 -1.6921e-03 3.9957e-01 1.0000e+00 9.0000e-01 59 782
1.0187e+01 1.0800e+05 -1.0000e-03 -8.0805e+02 -8.5880e-03 -1.5892e-03 3.9957e-01 1.0000e+00 9.0000e-01 59 790
1.0279e+01 1.0900e+05 -1.0000e-03 -8.1595e+02 -7.8920e-03 1.5034e-03 3.9956e-01 1.0000e+00 9.9681e-08 59 797
1.0372e+01 1.1000e+05 -1.0000e-03 -8.2463e+02 -8.6890e-03 -7.1027e-02 3.9956e-01 1.0000e+00 9.0000e-01 59 805
1.0467e+01 1.1100e+05 -1.0000e-03 -8.3642e+02 -1.1787e-02 -1.8244e-03 3.9956e-01 1.0000e+00 9.0000e-01 59 816
1.0563e+01 1.1200e+05 -1.0000e-03 -8.4511e+02 -8.6890e-03 -1.2706e-03 3.9955e-01 1.0000e+00 9.0000e-01 59 824
1.0659e+01 1.1300e+05 -1.0000e-03 -8.5080e+02 -5.6900e-03 -1.6310e-03 3.9955e-01 1.0000e+00 9.0000e-01 60 830
1.0752e+01 1.1400e+05 -1.0000e-03 -8.5839e+02 -7.5890e-03 -8.3741e-04 3.9954e-01 1.0000e+00 9.0000e-01 60 837
