cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
2.5036e+01 1.4800e+05 -1.0000e-03 -1.1081e+03 -5.5910e-03 2.4687e-01 4.9926e-01 1.0000e+00 9.3340e-01 60 1064
2.5202e+01 1.4900e+05 -1.0000e-03 -1.1090e+03 -8.9900e-04 -2.4963e-03 4.9926e-01 1.0000e+00 9.3295e-01 60 1064
2.5368e+01 1.5000e+05 -1.0000e-03 -1.1126e+03 -3.6920e-03 7.6413e-02 4.9925e-01 1.0000e+00 9.3250e-01 61 1068
2.5534e+01 1.5100e+05 -1.0000e-03 -1.1203e+03 -7.6900e-03 -4.3770e-02 4.9925e-01 1.0000e+00 9.3205e-01 61 1075
2.5700e+01 1.5200e+05 -1.0000e-03 -1.1281e+03 -7.7890e-03 6.6923e-04 4.9924e-01 1.0000e+00 9.3160e-01 62 1083
2.5866e+01 1.5300e+05 -1.0000e-03 -1.1399e+03 -1.1787e-02 6.6856e-02 4.9924e-01 1.0000e+00 9.3115e-01 62 1094
2.6032e+01 1.5400e+05 -1.0000e-03 -1.1476e+03 -7.6900e-03 2.9767e-02 4.9923e-01 1.0000e+00 9.3070e-01 62 1101
2.6198e+01 1.5500e+05 -1.0000e-03 -1.1563e+03 -8.6890e-03 6.1156e-02 4.9923e-01 1.0000e+00 9.3025e-01 62 1109
2.6365e+01 1.5600e+05 -1.0000e-03 -1.1680e+03 -1.1686e-02 -3.3566e-03 4.9922e-01 1.0000e+00 9.2980e-01 62 1120
2.6549e+01 1.5700e+05 -1.0000e-03 -1.1717e+03 -3.6920e-03 -1.3323e-02 4.9922e-01 1.0000e+00 9.2935e-01 63 1124
2.6715e+01 1.5800e+05 -1.0000e-03 -1.1784e+03 -6.6890e-03 1.1517e-01 4.9921e-01 1.0000e+00 9.2890e-01 64 1131
2.6882e+01 1.5900e+05 -1.0000e-03 -1.1828e+03 -4.4910e-03 1.4737e-01 4.9921e-01 1.0000e+00 9.2845e-01 64 1135
2.7057e+01 1.6000e+05 -1.0000e-03 -1.1885e+03 -5.6900e-03 2.1883e-02 4.9920e-01 1.0000e+00 9.2800e-01 65 1141
2.7223e+01 1.6100e+05 -1.0000e-03 -1.1912e+03 -2.6930e-03 3.2120e-02 4.9920e-01 1.0000e+00 9.2755e-01 66 1144
2.7389e+01 1.6200e+05 -1.0000e+00 -1.2051e+03 -1.3886e-02 -6.8810e-02 4.9919e-01 1.0000e+00 9.2710e-01 66 1157
2.7604e+01 1.6300e+05 -1.0000e-03 -1.2159e+03 -1.0788e-02 6.4904e-02 4.9919e-01 1.0000e+00 9.2665e-01 66 1167
2.7777e+01 1.6400e+05 -1.0000e-03 -1.2185e+03 -2.5940e-03 -1.1864e-03 4.9918e-01 1.0000e+00 9.2620e-01 66 1169
2.7943e+01 1.6500e+05 -1.0000e-03 -1.2212e+03 -2.6910e-03 -1.9955e-02 4.9918e-01 1.0000e+00 9.2575e-01 68 1173
2.8126e+01 1.6600e+05 -1.0000e-03 -1.2340e+03 -1.2786e-02 -3.1272e-02 4.9917e-01 1.0000e+00 9.2530e-01 68 1185
2.8292e+01 1.6700e+05 -1.0000e-03 -1.2427e+03 -8.6890e-03 -1.7481e-03 4.9917e-01 1.0000e+00 9.2485e-01 68 1193
2.8467e+01 1.6800e+05 -1.0000e-03 -1.2484e+03 -5.6900e-03 3.0427e-02 4.9916e-01 1.0000e+00 9.2440e-01 69 1199
2.8647e+01 1.6900e+05 -1.0000e-03 -1.2591e+03 -1.0788e-02 1.3127e-01 4.9916e-01 1.0000e+00 9.2395e-01 69 1209
2.8813e+01 1.7000e+05 -1.0000e-03 -1.2659e+03 -6.7920e-03 8.4285e-02 4.9915e-01 1.0000e+00 9.2350e-01 69 1215
2.8979e+01 1.7100e+05 -1.0000e-03 -1.2676e+03 -1.6880e-03 -4.7395e-02 4.9915e-01 1.0000e+00 9.2305e-01 73 1220
